edad,genero,zona,tipo_empleo,antiguedad,ingresos,score_crediticio,pagos_previos,creditos_previos,monto_credito,plazo_meses,destino_credito,tipo_garantia,valor_garantia,precio_soya,precio_vino,uso_productos,default_12m
47,M,Urbana,Agricola,12,887.46,549.0,5,2,7115,36,Consumo,Inmueble,10526.52,424.77,43.84,4,0
35,F,Urbana,Agricola,18,4344.1,592.0,2,1,29821,24,Comercial,Ninguna,40699.63,432.9,37.0,3,0
63,F,Urbana,Comerciante,27,7252.79,657.0,3,1,23879,36,Comercial,Ninguna,32670.14,443.51,45.26,2,0
64,F,Urbana,Independiente,27,5191.13,520.0,1,3,118177,60,Consumo,Inmueble,53672.65,383.28,44.94,3,1
48,M,Urbana,Dependiente,23,3447.13,692.0,1,1,50157,60,Comercial,Vehiculo,43650.39,379.76,44.0,2,0
55,F,Rural,Dependiente,9,3735.4,755.0,5,7,61262,12,Agricola,Vehiculo,91421.82,457.57,47.31,4,0
49,F,Urbana,Agricola,19,5039.43,805.0,1,4,41971,60,Comercial,Vehiculo,20097.94,399.45,48.39,1,0
28,F,Rural,Dependiente,24,3682.8,689.0,0,0,102146,12,Comercial,Ninguna,101030.58,406.81,51.0,2,0
62,M,Urbana,Agricola,20,5249.7,850.0,5,5,122535,60,Consumo,Inmueble,87384.12,435.83,51.39,4,0
42,M,Urbana,Agricola,13,3637.64,677.0,3,6,93384,36,Comercial,Inmueble,71478.89,390.77,51.9,0,0
50,F,Rural,Dependiente,21,2861.13,567.0,0,0,113453,60,Agricola,Vehiculo,155311.6,413.35,52.15,3,0
55,M,Urbana,Dependiente,20,6389.27,675.0,0,2,101277,12,Comercial,Vehiculo,101832.31,442.29,49.65,2,0
58,M,Rural,Independiente,25,5634.46,661.0,5,8,27520,24,Consumo,Vehiculo,33313.83,384.47,48.33,1,0
25,M,Urbana,Comerciante,11,1478.51,726.0,5,6,15833,6,Consumo,Ninguna,17541.08,407.5,53.57,3,0
28,F,Urbana,Dependiente,10,3961.03,704.0,1,3,62475,36,Agricola,Ninguna,58402.81,391.83,52.16,4,0
39,F,Rural,Comerciante,22,6168.7,698.0,4,5,9143,60,Agricola,Ninguna,11429.24,400.65,39.11,4,0
68,M,Urbana,Independiente,6,4234.17,767.0,4,5,90472,12,Comercial,Inmueble,132530.58,449.64,46.96,4,1
41,M,Urbana,Comerciante,16,3571.12,641.0,4,2,103132,12,Comercial,Vehiculo,150591.64,455.13,37.18,2,1
58,M,Rural,Dependiente,17,4095.93,728.0,1,1,88005,24,Agricola,Ninguna,109772.37,426.45,37.06,0,0
34,F,Urbana,Dependiente,6,4677.47,705.0,2,4,49538,60,Comercial,Vehiculo,43831.01,433.31,44.95,0,0
29,F,Rural,Agricola,23,4212.58,690.0,3,7,64795,24,Consumo,Ninguna,32124.76,432.62,47.23,4,1
63,M,Rural,Comerciante,19,4367.72,674.0,1,2,104041,6,Comercial,Ninguna,36764.41,403.19,45.45,3,0
49,M,Rural,Independiente,5,4260.1,566.0,1,4,83159,60,Comercial,Vehiculo,48043.78,425.95,37.34,1,1
32,M,Urbana,Agricola,10,2942.21,657.0,0,2,124796,48,Consumo,Vehiculo,88394.2,387.62,52.65,3,0
33,M,Urbana,Comerciante,11,2859.74,663.0,4,6,78166,48,Agricola,Vehiculo,35629.59,396.04,43.76,2,1
39,F,Rural,Dependiente,25,2756.07,615.0,5,5,149311,60,Comercial,Vehiculo,85065.22,417.83,50.94,0,0
45,M,Urbana,Independiente,15,4646.4,558.0,1,5,102542,48,Comercial,Vehiculo,41042.9,393.48,43.92,1,1
37,F,Urbana,Comerciante,18,5432.42,630.0,2,0,1553,6,Comercial,Vehiculo,1441.82,388.18,45.01,4,0
50,M,Urbana,Dependiente,22,2993.91,637.0,3,1,109381,36,Consumo,Vehiculo,49394.47,402.2,50.6,4,0
27,M,Urbana,Dependiente,26,2099.81,559.0,2,5,14612,48,Comercial,Vehiculo,17407.6,448.66,45.91,2,0
57,M,Rural,Agricola,18,3105.89,559.0,1,7,77673,48,Agricola,Vehiculo,54307.39,458.93,49.02,2,0
49,M,Rural,Dependiente,10,6743.85,492.0,1,4,65459,60,Consumo,Vehiculo,72428.76,419.19,49.66,2,0
67,M,Urbana,Dependiente,15,3999.03,707.0,0,1,26804,12,Agricola,Vehiculo,36427.26,434.55,39.44,2,0
50,F,Urbana,Comerciante,22,4157.46,768.0,2,4,42154,12,Comercial,Ninguna,16997.33,405.91,50.87,4,0
19,M,Rural,Independiente,27,3223.66,681.0,0,8,111183,36,Comercial,Ninguna,165306.99,368.36,42.37,4,0
50,M,Urbana,Agricola,26,5414.73,644.0,5,5,141689,60,Consumo,Vehiculo,152215.36,397.66,41.33,2,0
50,M,Rural,Agricola,11,4302.66,555.0,2,4,147470,24,Comercial,Vehiculo,53684.85,412.29,43.64,4,1
58,F,Urbana,Dependiente,26,3337.38,482.0,4,9,3693,6,Comercial,Vehiculo,2499.43,423.52,52.89,2,0
30,F,Urbana,Dependiente,7,2850.54,677.0,5,5,31971,48,Comercial,Inmueble,43592.27,417.48,38.4,1,0
47,F,Urbana,Dependiente,2,5104.56,735.0,4,8,127633,60,Consumo,Vehiculo,129608.8,412.96,51.91,2,0
50,F,Rural,Dependiente,1,4922.38,605.0,2,6,81078,60,Consumo,Inmueble,52268.3,405.63,50.04,2,1
30,M,Urbana,Agricola,27,2518.75,775.0,0,9,75227,6,Agricola,Vehiculo,107468.8,428.6,48.45,1,0
69,M,Urbana,Independiente,5,6463.81,618.0,4,2,79990,12,Consumo,Ninguna,99563.8,385.9,49.48,0,0
43,M,Urbana,Independiente,15,3472.98,778.0,1,9,87034,6,Consumo,Inmueble,102930.43,440.05,46.26,3,0
39,F,Rural,Dependiente,19,940.39,610.0,3,9,86567,12,Comercial,Inmueble,118260.26,405.34,52.09,2,0
56,M,Rural,Dependiente,23,6945.82,440.0,0,4,41677,6,Comercial,Vehiculo,51001.64,471.68,45.44,1,0
19,M,Urbana,Independiente,28,4335.93,736.0,5,3,69402,12,Comercial,Ninguna,44700.86,412.12,38.25,1,0
55,F,Urbana,Independiente,14,5195.15,597.0,5,4,99104,6,Comercial,Ninguna,99169.73,408.0,47.54,4,0
56,F,Urbana,Dependiente,13,7175.66,541.0,2,7,23291,48,Consumo,Inmueble,30528.52,405.93,52.81,2,0
43,F,Urbana,Independiente,1,2895.81,723.0,5,5,29497,48,Agricola,Ninguna,15250.47,408.24,50.95,1,0
63,M,Urbana,Dependiente,19,5266.94,600.0,3,3,116135,36,Comercial,Vehiculo,57559.75,435.18,58.89,0,0
67,M,Urbana,Dependiente,17,6380.53,553.0,3,4,32969,6,Agricola,Vehiculo,16180.25,418.94,46.48,0,1
32,F,Urbana,Agricola,13,3004.78,798.0,1,6,148749,24,Consumo,Ninguna,79299.03,444.68,47.04,3,0
51,M,Urbana,Dependiente,17,6837.05,662.0,5,7,31245,36,Comercial,Inmueble,13244.04,431.61,46.6,4,0
59,F,Urbana,Independiente,1,2245.34,551.0,0,4,54312,6,Comercial,Inmueble,70885.57,420.79,43.34,4,0
61,F,Rural,Dependiente,0,4347.42,638.0,3,1,9267,24,Consumo,Vehiculo,11880.13,429.32,45.16,4,1
66,M,Urbana,Dependiente,19,2779.46,850.0,0,5,40812,48,Consumo,Vehiculo,19656.81,449.91,41.77,2,0
57,F,Urbana,Dependiente,1,5613.35,690.0,1,8,135847,48,Consumo,Inmueble,155768.23,436.42,34.24,0,0
28,F,Urbana,Comerciante,8,2955.37,622.0,2,2,126562,60,Agricola,Vehiculo,133190.14,427.01,44.52,2,0
20,F,Urbana,Independiente,8,3512.31,725.0,3,6,77924,48,Comercial,Vehiculo,49203.79,430.57,48.14,1,0
23,M,Urbana,Comerciante,15,3093.66,639.0,3,7,26875,60,Consumo,Vehiculo,15395.13,391.18,51.78,3,0
26,F,Rural,Independiente,10,2576.9,634.0,3,5,96803,24,Agricola,Ninguna,58149.86,484.29,44.55,3,0
23,F,Urbana,Independiente,26,3272.86,621.0,5,2,48589,12,Comercial,Inmueble,57177.43,433.2,44.62,2,0
26,F,Urbana,Dependiente,22,4427.47,757.0,0,0,4534,6,Comercial,Vehiculo,3097.54,435.7,54.18,3,0
56,F,Urbana,Dependiente,5,4339.65,698.0,3,2,62807,36,Consumo,Vehiculo,39791.45,419.28,40.01,2,0
48,F,Rural,Dependiente,11,4153.64,808.0,0,5,52670,60,Comercial,Inmueble,17221.9,362.56,47.02,4,0
49,F,Urbana,Dependiente,2,3433.53,708.0,5,3,76465,36,Comercial,Vehiculo,106277.46,413.37,53.74,1,1
58,F,Urbana,Independiente,29,3930.35,817.0,4,0,55720,48,Comercial,Ninguna,67044.81,421.9,43.75,4,0
67,M,Urbana,Dependiente,11,1963.06,739.0,4,5,98619,12,Agricola,Inmueble,85536.24,399.43,38.8,3,0
29,M,Urbana,Dependiente,29,3381.62,657.0,0,0,4739,60,Consumo,Ninguna,6783.94,399.21,58.24,1,0
25,F,Rural,Dependiente,22,4145.18,668.0,5,7,34107,6,Comercial,Vehiculo,22245.9,411.52,52.8,0,0
25,M,Rural,Independiente,0,4970.97,845.0,4,2,134934,60,Comercial,Vehiculo,149728.98,439.29,52.98,2,0
67,M,Urbana,Agricola,8,4775.62,797.0,1,2,83533,6,Agricola,Vehiculo,55648.05,451.39,47.46,1,0
45,F,Urbana,Comerciante,19,2535.23,819.0,1,0,18487,36,Comercial,Inmueble,12524.7,424.27,51.84,2,0
37,M,Rural,Dependiente,21,5184.46,589.0,4,2,29353,36,Consumo,Vehiculo,38559.6,405.82,33.06,1,0
64,F,Urbana,Dependiente,5,4695.6,511.0,2,6,9984,36,Consumo,Inmueble,12424.35,410.94,45.38,3,0
24,F,Urbana,Dependiente,10,6804.27,604.0,0,9,24130,6,Comercial,Vehiculo,15755.17,422.49,53.69,4,0
28,F,Rural,Comerciante,2,2108.96,695.0,4,7,74794,60,Agricola,Inmueble,29743.14,425.45,39.62,3,0
37,F,Rural,Dependiente,3,4281.64,622.0,0,7,41080,36,Comercial,Vehiculo,29951.47,430.87,46.0,0,0
33,F,Urbana,Agricola,28,6150.09,682.0,5,2,13839,6,Comercial,Vehiculo,16773.82,409.02,49.92,3,0
21,M,Urbana,Independiente,26,4025.72,639.0,4,4,99874,48,Comercial,Inmueble,42012.32,433.23,43.29,1,0
23,F,Urbana,Dependiente,9,3038.47,521.0,1,0,42499,60,Comercial,Ninguna,47026.04,431.26,48.04,0,1
39,M,Rural,Dependiente,18,3194.3,719.0,5,8,131094,60,Consumo,Ninguna,179299.35,410.12,50.31,1,0
43,F,Urbana,Dependiente,28,5755.67,683.0,2,7,137428,60,Consumo,Inmueble,70785.4,377.01,49.81,4,1
20,F,Urbana,Comerciante,5,2023.06,800.0,0,9,83036,12,Comercial,Inmueble,110823.6,397.88,45.6,2,0
58,F,Urbana,Independiente,0,3966.83,694.0,2,1,76926,36,Consumo,Inmueble,27819.26,459.19,43.03,4,0
59,M,Urbana,Independiente,7,3098.29,750.0,1,9,30778,6,Consumo,Vehiculo,33863.69,377.66,50.38,4,0
31,F,Urbana,Independiente,7,3218.5,606.0,3,0,106528,48,Comercial,Vehiculo,133079.75,452.94,50.03,4,0
28,F,Urbana,Independiente,24,5206.56,711.0,3,3,64192,24,Consumo,Ninguna,53518.11,376.79,49.74,1,0
35,F,Urbana,Independiente,5,3867.53,753.0,0,8,86376,48,Consumo,Vehiculo,47029.52,400.67,48.69,2,0
29,F,Urbana,Dependiente,16,4872.85,730.0,5,7,129219,12,Comercial,Vehiculo,182156.85,410.63,50.04,1,0
40,M,Rural,Dependiente,18,2512.79,660.0,1,2,30980,48,Consumo,Ninguna,10036.36,464.56,53.26,0,0
29,F,Urbana,Dependiente,0,5827.84,712.0,0,9,15065,36,Comercial,Vehiculo,14554.08,420.65,49.86,1,1
30,M,Rural,Agricola,14,4840.28,736.0,5,5,126361,36,Comercial,Vehiculo,94444.65,414.65,48.59,4,0
42,F,Rural,Dependiente,12,6480.81,788.0,0,8,11559,24,Comercial,Vehiculo,9862.93,396.62,44.84,3,0
62,M,Urbana,Independiente,20,3848.88,629.0,0,9,125514,60,Consumo,Vehiculo,118469.91,433.05,56.32,3,1
68,M,Urbana,Dependiente,2,5219.3,579.0,2,7,74969,6,Agricola,Inmueble,70598.18,407.18,41.26,1,0
36,F,Rural,Comerciante,29,5753.44,605.0,4,9,140728,48,Comercial,Vehiculo,76605.06,414.27,46.78,4,0
63,F,Urbana,Dependiente,1,5187.83,693.0,1,4,44210,24,Comercial,Vehiculo,49322.57,411.04,44.95,4,0
53,M,Urbana,Dependiente,2,7216.46,680.0,2,8,32477,36,Comercial,Vehiculo,10489.35,438.0,37.04,3,0
62,F,Urbana,Comerciante,8,1838.85,736.0,5,8,107111,60,Comercial,Ninguna,34856.16,439.04,50.12,2,0
25,F,Urbana,Independiente,26,4779.44,755.0,4,2,30529,6,Comercial,Vehiculo,26687.99,397.74,46.78,2,0
46,F,Rural,Comerciante,15,3850.63,510.0,0,7,19262,6,Comercial,Vehiculo,18304.36,404.32,48.19,4,1
49,M,Rural,Dependiente,23,3735.7,637.0,3,3,66087,12,Consumo,Vehiculo,41626.05,401.85,46.93,0,0
68,F,Rural,Dependiente,12,6889.66,699.0,2,9,52686,60,Comercial,Inmueble,50684.49,424.58,52.52,0,0
61,F,Urbana,Agricola,18,3507.66,780.0,1,6,75299,36,Consumo,Vehiculo,69224.71,442.67,53.29,0,1
35,F,Urbana,Comerciante,26,5864.52,675.0,1,9,114044,6,Comercial,Ninguna,82005.01,424.92,41.39,0,1
23,M,Urbana,Dependiente,17,2813.47,803.0,4,7,37409,12,Comercial,Vehiculo,40481.38,365.23,58.59,0,1
35,F,Urbana,Comerciante,20,6131.22,730.0,2,6,147681,12,Consumo,Inmueble,214067.25,438.99,46.56,3,0
36,M,Urbana,Independiente,11,4464.08,714.0,0,4,20535,36,Comercial,Vehiculo,18254.86,386.28,51.53,4,0
39,F,Urbana,Agricola,27,4047.58,670.0,4,0,124828,6,Consumo,Inmueble,155193.77,402.12,49.08,1,1
54,M,Urbana,Dependiente,28,2041.19,678.0,5,7,136182,60,Agricola,Inmueble,81316.43,424.96,48.63,3,0
49,F,Urbana,Dependiente,11,4050.91,710.0,1,4,110518,6,Comercial,Ninguna,134206.51,417.9,51.34,3,0
58,F,Urbana,Comerciante,0,3401.19,662.0,5,2,139279,48,Comercial,Ninguna,150238.47,441.82,55.91,4,0
20,M,Urbana,Comerciante,19,7296.26,780.0,2,1,49637,6,Comercial,Vehiculo,52994.31,404.73,52.66,2,0
45,M,Urbana,Independiente,7,4582.67,759.0,3,2,75405,12,Comercial,Ninguna,103428.7,395.83,46.54,3,0
27,M,Urbana,Dependiente,16,3545.61,788.0,5,8,44872,24,Agricola,Vehiculo,26026.67,412.21,47.49,3,0
68,F,Urbana,Dependiente,20,3477.85,586.0,0,1,13185,36,Comercial,Inmueble,9785.12,444.43,44.62,1,1
52,F,Rural,Independiente,27,2324.17,583.0,1,9,107706,24,Comercial,Vehiculo,43048.04,435.74,52.29,0,0
46,F,Rural,Dependiente,19,6935.65,724.0,2,0,2396,6,Comercial,Vehiculo,2806.54,422.18,51.54,3,0
32,F,Rural,Dependiente,21,6510.05,673.0,3,1,4460,60,Comercial,Vehiculo,5854.38,453.15,45.95,0,0
50,M,Urbana,Dependiente,6,4392.93,703.0,1,1,103657,60,Comercial,Ninguna,81578.08,448.62,55.96,4,1
24,F,Urbana,Agricola,8,7986.95,579.0,3,4,8676,12,Comercial,Inmueble,6317.8,439.71,54.44,3,1
29,F,Urbana,Dependiente,16,4479.04,549.0,1,0,38312,24,Consumo,Vehiculo,41774.72,390.55,58.94,1,1
66,F,Rural,Independiente,26,6254.29,701.0,4,9,135220,36,Comercial,Vehiculo,52831.61,439.58,43.26,1,1
47,F,Urbana,Independiente,9,5405.86,612.0,4,7,144344,48,Comercial,Ninguna,94200.38,414.94,47.4,4,1
38,F,Rural,Independiente,3,3580.8,744.0,4,1,3655,24,Comercial,Inmueble,2702.71,410.13,46.82,0,0
48,F,Urbana,Independiente,21,4791.77,625.0,2,5,56863,60,Comercial,Vehiculo,52445.22,402.94,63.62,2,0
41,F,Rural,Dependiente,25,5096.36,600.0,4,4,62045,48,Comercial,Ninguna,54095.98,415.71,48.06,4,0
37,M,Rural,Agricola,6,2413.17,476.0,2,1,46517,60,Comercial,Inmueble,25603.72,404.36,55.59,2,1
54,F,Urbana,Agricola,6,4960.76,792.0,0,9,75227,6,Comercial,Inmueble,71386.32,424.24,54.21,1,0
21,F,Urbana,Agricola,7,6325.51,743.0,4,0,75789,6,Comercial,Vehiculo,106941.49,415.68,47.5,1,0
45,F,Urbana,Comerciante,29,3393.55,545.0,2,5,55322,36,Agricola,Vehiculo,18394.87,425.51,48.33,3,1
61,F,Urbana,Agricola,25,4163.33,500.0,1,5,102800,48,Agricola,Inmueble,114762.62,433.83,51.14,1,0
37,M,Urbana,Agricola,23,2724.63,626.0,2,2,121782,48,Comercial,Inmueble,127828.58,412.64,55.55,0,1
41,M,Urbana,Dependiente,23,3727.52,765.0,5,7,136294,36,Agricola,Vehiculo,192080.82,401.57,46.97,1,0
67,M,Urbana,Independiente,7,3851.67,633.0,2,8,52141,60,Comercial,Vehiculo,56021.02,369.84,44.95,3,0
66,M,Urbana,Independiente,15,7025.06,661.0,5,2,11716,24,Agricola,Ninguna,12299.59,439.27,53.59,4,0
68,M,Urbana,Dependiente,11,3992.5,769.0,1,8,61644,36,Comercial,Ninguna,75437.88,421.97,41.12,3,0
49,M,Urbana,Independiente,14,3651.49,591.0,2,7,126650,6,Comercial,Ninguna,78696.15,415.6,49.52,4,0
58,F,Urbana,Dependiente,7,4349.67,619.0,1,4,89499,48,Comercial,Ninguna,90830.63,449.3,54.36,3,1
53,M,Urbana,Agricola,21,1767.7,700.0,5,5,133454,12,Consumo,Inmueble,123218.79,387.79,50.58,1,1
51,M,Rural,Independiente,8,726.06,655.0,3,0,136239,60,Comercial,Ninguna,112556.17,421.41,44.6,2,0
53,F,Urbana,Independiente,2,2288.62,601.0,4,4,118323,12,Comercial,Inmueble,46783.09,395.9,41.99,0,0
19,M,Rural,Comerciante,21,5018.56,744.0,5,9,104849,6,Comercial,Vehiculo,68272.91,436.4,55.12,2,0
32,F,Urbana,Dependiente,20,4495.72,727.0,0,9,82117,48,Agricola,Vehiculo,52224.61,364.35,46.95,0,0
51,F,Urbana,Dependiente,15,5890.57,755.0,2,6,92730,48,Agricola,Vehiculo,108410.75,440.1,42.59,1,1
53,M,Urbana,Dependiente,14,2067.41,666.0,1,0,61972,36,Agricola,Vehiculo,87057.48,439.07,54.83,3,0
23,F,Urbana,Comerciante,23,4173.5,522.0,4,9,75963,24,Agricola,Vehiculo,43826.45,396.92,52.81,3,0
56,M,Urbana,Independiente,3,1953.08,681.0,2,8,55534,36,Comercial,Vehiculo,21633.2,421.66,41.69,4,1
59,M,Urbana,Independiente,19,4927.71,575.0,4,6,117093,12,Comercial,Inmueble,175633.45,397.46,63.09,2,0
68,F,Urbana,Dependiente,28,2295.36,498.0,3,3,25121,48,Agricola,Vehiculo,28372.82,430.69,44.76,0,0
68,F,Urbana,Independiente,15,4110.61,655.0,2,3,72736,24,Consumo,Inmueble,99194.81,440.51,52.7,3,0
29,M,Urbana,Dependiente,9,4830.24,689.0,1,9,62581,36,Consumo,Inmueble,29579.24,394.88,59.92,1,1
20,F,Rural,Agricola,10,3874.08,824.0,3,6,27123,24,Consumo,Inmueble,34199.98,387.58,53.33,3,0
62,F,Urbana,Agricola,25,880.88,571.0,2,5,52036,60,Agricola,Ninguna,66397.34,447.41,49.56,4,0
35,M,Urbana,Agricola,28,7159.73,741.0,4,2,131062,60,Consumo,Inmueble,63143.93,468.53,39.41,3,1
57,M,Rural,Agricola,4,3704.2,536.0,3,8,79855,12,Consumo,Vehiculo,39423.22,432.36,60.25,1,0
38,F,Urbana,Independiente,10,1924.79,794.0,1,5,147662,24,Consumo,Inmueble,96650.9,434.21,53.19,3,0
32,M,Rural,Agricola,28,5717.91,617.0,2,1,23701,60,Comercial,Vehiculo,13276.0,411.7,39.51,0,0
50,M,Urbana,Independiente,12,5777.71,650.0,4,9,42178,48,Consumo,Vehiculo,62022.41,424.5,57.27,0,0
52,M,Urbana,Agricola,14,4016.51,651.0,4,1,106734,60,Agricola,Inmueble,78506.34,428.77,48.37,3,0
43,M,Rural,Dependiente,5,6958.0,748.0,5,0,38118,24,Agricola,Ninguna,46258.77,415.44,46.33,1,0
25,M,Urbana,Dependiente,15,3314.89,549.0,3,4,26387,24,Agricola,Vehiculo,33407.55,453.75,44.57,1,0
53,M,Rural,Independiente,14,4781.04,664.0,2,9,58613,36,Consumo,Ninguna,44729.28,424.42,49.03,3,1
65,M,Urbana,Independiente,10,5317.28,622.0,5,5,47666,24,Agricola,Ninguna,53343.15,427.64,52.85,1,0
47,F,Urbana,Dependiente,19,6922.4,850.0,4,2,30554,24,Agricola,Inmueble,13118.67,415.95,45.03,0,0
40,M,Rural,Agricola,1,1390.7,582.0,3,3,120387,12,Consumo,Ninguna,93462.98,418.49,48.77,0,0
59,F,Urbana,Dependiente,27,8166.89,448.0,0,4,43146,24,Agricola,Inmueble,63026.5,450.47,68.28,0,0
61,F,Rural,Dependiente,27,6378.2,833.0,4,3,101037,36,Consumo,Vehiculo,50744.5,423.65,50.85,4,1
31,F,Urbana,Agricola,29,5219.13,724.0,3,8,145060,36,Consumo,Vehiculo,110659.54,424.23,53.8,2,0
31,M,Urbana,Independiente,1,3220.56,609.0,0,2,17456,48,Agricola,Vehiculo,21796.01,424.56,42.25,0,0
19,M,Urbana,Agricola,11,3086.13,677.0,3,4,120681,60,Agricola,Ninguna,132569.03,410.89,39.86,3,0
54,F,Rural,Independiente,15,4960.53,608.0,4,6,123573,12,Comercial,Inmueble,130718.28,384.8,56.79,4,0
22,M,Urbana,Comerciante,18,5290.08,504.0,0,6,62405,6,Consumo,Inmueble,82618.54,459.31,55.07,3,0
55,F,Urbana,Independiente,1,5083.79,665.0,3,5,143106,48,Consumo,Vehiculo,47928.0,446.71,58.28,1,0
62,M,Rural,Dependiente,16,4755.6,665.0,2,8,1877,24,Comercial,Ninguna,2300.07,451.23,47.52,2,0
58,M,Rural,Dependiente,13,5191.14,711.0,0,6,63718,60,Comercial,Vehiculo,86596.51,393.19,55.53,4,0
64,F,Urbana,Dependiente,23,1003.0,592.0,3,3,59100,12,Comercial,Ninguna,18877.09,456.12,32.67,1,0
31,F,Urbana,Comerciante,27,4074.23,610.0,2,9,10642,48,Consumo,Inmueble,10330.78,469.17,51.25,1,0
56,F,Urbana,Dependiente,15,2286.83,646.0,0,8,101844,36,Comercial,Inmueble,73155.17,446.12,54.2,0,1
42,M,Urbana,Dependiente,4,4435.14,592.0,3,5,51483,12,Agricola,Vehiculo,18581.0,461.2,43.87,3,0
37,F,Urbana,Dependiente,9,6590.35,782.0,4,0,66293,12,Consumo,Inmueble,53120.43,439.95,54.34,1,0
19,M,Urbana,Agricola,16,3046.1,756.0,0,8,76450,24,Comercial,Ninguna,82018.33,398.83,46.92,1,1
56,M,Urbana,Dependiente,12,3365.14,634.0,0,6,97629,12,Agricola,Vehiculo,136955.56,432.69,47.52,1,0
23,M,Rural,Comerciante,15,3140.77,728.0,2,5,114140,60,Consumo,Inmueble,119234.82,394.49,46.45,2,1
34,F,Rural,Dependiente,8,3354.55,569.0,5,5,50508,60,Comercial,Ninguna,67079.26,405.07,57.49,4,0
42,F,Urbana,Dependiente,23,5386.48,638.0,5,3,108815,12,Comercial,Vehiculo,48519.06,427.91,45.27,0,0
45,F,Urbana,Dependiente,3,5759.52,812.0,3,3,132651,6,Comercial,Vehiculo,73306.31,424.55,44.54,4,1
19,M,Urbana,Agricola,23,6850.72,738.0,4,2,13587,24,Comercial,Vehiculo,19896.14,431.58,42.86,1,1
52,M,Urbana,Comerciante,28,2891.79,706.0,2,7,67181,12,Comercial,Vehiculo,91694.06,375.2,45.79,2,0
54,F,Rural,Dependiente,27,5594.3,648.0,0,7,148000,12,Consumo,Vehiculo,86176.31,416.14,49.17,1,1
22,M,Urbana,Dependiente,28,5860.59,676.0,5,1,93345,6,Comercial,Vehiculo,97561.27,433.72,51.83,3,1
18,M,Urbana,Agricola,25,7145.27,548.0,2,4,44591,6,Comercial,Ninguna,32781.49,438.71,43.48,4,0
57,F,Urbana,Dependiente,15,3011.22,651.0,2,8,32901,36,Comercial,Ninguna,28371.13,440.34,50.24,0,0
29,F,Urbana,Dependiente,22,1294.27,714.0,2,8,94411,24,Comercial,Vehiculo,125854.94,426.28,51.67,2,0
53,F,Urbana,Dependiente,26,4056.18,678.0,0,6,140571,6,Agricola,Ninguna,166275.13,410.52,42.4,4,1
62,M,Urbana,Dependiente,10,8993.9,678.0,1,3,132305,12,Comercial,Inmueble,77548.07,432.54,48.38,1,0
40,M,Urbana,Dependiente,6,2747.58,621.0,2,3,149490,6,Comercial,Inmueble,101532.37,412.51,47.49,0,0
64,M,Urbana,Dependiente,16,5279.08,598.0,1,9,60566,48,Comercial,Vehiculo,39225.72,442.53,48.44,2,0
48,M,Rural,Dependiente,21,953.55,590.0,5,6,16246,36,Comercial,Inmueble,20092.98,430.68,44.82,1,1
28,M,Rural,Agricola,12,7403.74,657.0,4,2,104425,36,Consumo,Vehiculo,92740.48,418.46,47.19,1,0
27,F,Urbana,Dependiente,3,1494.87,746.0,5,2,114400,60,Agricola,Ninguna,164835.43,400.78,48.19,4,0
20,M,Urbana,Agricola,13,674.19,603.0,4,4,35503,24,Comercial,Vehiculo,45444.71,447.99,59.18,1,0
31,M,Urbana,Dependiente,9,4658.19,684.0,4,5,136349,36,Comercial,Vehiculo,75460.08,433.98,48.27,1,0
33,M,Urbana,Agricola,9,4689.39,681.0,5,7,67477,24,Comercial,Ninguna,83882.77,472.57,56.03,2,0
27,F,Urbana,Dependiente,9,6770.86,764.0,3,0,132421,48,Comercial,Vehiculo,120144.94,433.16,56.48,1,0
46,F,Urbana,Agricola,26,5859.14,681.0,0,6,93798,60,Agricola,Ninguna,56696.4,435.25,40.09,3,0
27,F,Urbana,Dependiente,11,1299.08,546.0,1,7,74000,12,Comercial,Vehiculo,54463.86,383.37,46.25,3,1
29,M,Urbana,Comerciante,1,4257.01,850.0,3,4,145580,48,Comercial,Vehiculo,213500.54,427.76,56.5,0,0
47,F,Urbana,Dependiente,25,3384.66,767.0,1,9,98565,24,Comercial,Vehiculo,86811.49,412.09,49.09,3,1
58,F,Urbana,Dependiente,22,2363.92,723.0,0,1,111123,24,Comercial,Ninguna,129294.61,440.66,47.3,3,0
18,F,Rural,Comerciante,8,5193.88,628.0,2,3,68081,24,Comercial,Ninguna,59400.83,428.37,52.5,4,1
22,M,Urbana,Independiente,28,6168.77,651.0,5,5,117434,12,Consumo,Vehiculo,87590.35,444.63,54.41,3,0
37,F,Urbana,Dependiente,4,3211.53,552.0,3,8,29957,60,Comercial,Inmueble,37617.13,473.31,47.82,1,0
25,M,Urbana,Comerciante,7,3967.44,650.0,0,1,139968,60,Agricola,Vehiculo,184476.32,400.04,46.33,4,0
60,M,Rural,Dependiente,20,4074.1,696.0,5,3,106634,24,Comercial,Vehiculo,41189.2,443.67,33.82,3,0
29,F,Rural,Dependiente,13,3442.26,678.0,3,9,136360,48,Agricola,Vehiculo,86557.66,437.09,48.28,1,0
18,M,Rural,Comerciante,6,3816.19,838.0,4,4,22150,60,Consumo,Inmueble,20144.21,469.48,45.71,0,0
37,F,Urbana,Dependiente,6,3441.24,740.0,3,7,88877,12,Consumo,Vehiculo,60418.34,437.63,41.96,4,0
45,M,Urbana,Comerciante,8,4699.41,768.0,2,7,111540,48,Agricola,Ninguna,138343.02,435.04,46.77,1,1
